No,CATEGORY,shortDesc,description,finish,featured,fallback_image,SKU,Name,Dimensions,Weight,Stock,ImageUrl
413,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPKN.004,PALM SIDE TABLE,49 Cm + 43 Cm + 4 Cm,15,1,https://drive.google.com/uc?export=view&id=1J-llliIVpPFZc9YYIv8SJnlKGUYnipE9
414,Furniture,,,Semi-Gloss Polish,FALSE,,BPN.001,BENCH,230 Cm + 36 Cm + 30 Cm,455,1,https://drive.google.com/uc?export=view&id=1igbuv0bGyiPz2fglyQaUVAK6NsylOPmC
415,Furniture,,,Semi-Gloss Polish,FALSE,,BNCH.21.24,BENCH,305 Cm + 55 Cm + 30 Cm,909,1,https://drive.google.com/uc?export=view&id=1ai2BaZYB5yAnD6OBgH354kRoyeUHIRBG
416,Furniture,,,Semi-Gloss Polish,FALSE,,BPN.002,BENCH,182 Cm + 48 Cm + 40 Cm,690,1,https://drive.google.com/uc?export=view&id=1fQmeB647M-VLgbMliz0O-m2sFPy9fLyX
417,Furniture,,,Semi-Gloss Polish,FALSE,,BPN.003,BENCH,340 Cm + 40 Cm + 40 Cm,650,1,https://drive.google.com/uc?export=view&id=1rsLtC8cvs-1peD-r75YFLZWyE7seDHvB
418,Furniture,,,Semi-Gloss Polish,FALSE,,SBFP.7.24,ROUND COFFEE TABLE,110 Cm + 76 Cm + 6 Cm,84,0,https://drive.google.com/uc?export=view&id=1loKo2mhNat-vc4PFyYhPxZZoic1BcsCi
419,Furniture,,,Semi-Gloss Polish,FALSE,,SBFP.365.24,ROUND COFFEE TABLE,116 Cm + 75 Cm + 6 Cm,87,0,https://drive.google.com/uc?export=view&id=1u4kmQ-ot9ltdhYdfbQJcSjHImj6PBiVJ
420,Furniture,,,Semi-Gloss Polish,FALSE,,SBFP.14.24,ROUND COFFEE TABLE,110 Cm + 79 Cm + 6 Cm,86,0,https://drive.google.com/uc?export=view&id=1wtK1BB1_662q0O1BFxRuZjrmpp-oLVU_
421,Living Room,,,Semi-Gloss Polish,FALSE,,CFTP.3306.21,ROUND COFFEE TABLE,58 Cm + 52 Cm + 4 Cm,26,1,https://drive.google.com/uc?export=view&id=1ipZeuxNTw9WfASdElasDaMD2-XNGLvTF
422,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.001,SIDE TABLE JAMUR,46 Cm + 39 Cm + 47 Cm,48,1,https://drive.google.com/uc?export=view&id=1sz1nF-ZoS5YZH0_9hYVj6u4qPdivhhh-
423,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.026,ROUND COFFEE TABLE,65 Cm + 56 Cm + 3 Cm,20,0,https://drive.google.com/uc?export=view&id=1rRvOgJHTWGNcwD92guaDzsOfUjlB6w0L
424,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.002,SIDE TABLE JAMUR,46 Cm + 39 Cm + 38 Cm,42,1,https://drive.google.com/uc?export=view&id=1pXo2yNeL7L-jwlEsuZDHMfNjbc9S1LNk
425,Furniture,,,Semi-Gloss Polish,FALSE,,83.22,ROUND COFFEE TABLE,78 Cm + 62 Cm + 4 Cm,37,0,https://drive.google.com/uc?export=view&id=1E7yKFdknwJKmaReZH6MmchIT67I9AKzl
426,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.003,SIDE TABLE JAMUR,46 Cm + 39 Cm + 48 Cm,49,1,https://drive.google.com/uc?export=view&id=1TKvQRG2Bo--_TYi2rGUY2Rc8fAM2iQUU
427,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.004,SIDE TABLE JAMUR,46 Cm + 39 Cm + 38 Cm,42,1,https://drive.google.com/uc?export=view&id=1fuBOlulLE2k_lTt6mxPHTRR0W5hTB0Oi
428,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.027,ROUND COFFEE TABLE,70 Cm + 58 Cm + 5 Cm,40,1,https://drive.google.com/uc?export=view&id=1o3UXSDc3TS6vvXs5ru25pPPYRZJ1k61q
429,Living Room,,,Semi-Gloss Polish,FALSE,,SBTP.1080.23,ROUND COFFEE TABLE,91 Cm + 83 Cm + 6 Cm,84,1,https://drive.google.com/uc?export=view&id=1myvD__GhsaY2-zB5nxl7giYiMmMH64F0
430,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.005,SIDE TABLE JAMUR,58 Cm + 45 Cm + 47 Cm,64,1,https://drive.google.com/uc?export=view&id=1rKJ9oSnlEJr86BJuSsQ_3AOm8U05WP0C
431,Living Room,,,Semi-Gloss Polish,FALSE,,SBTP 1101.22,ROUND COFFEE TABLE,94 Cm + 82 Cm + 7 Cm,98,1,https://drive.google.com/uc?export=view&id=1cyehvU6N_pSg4esgi9quUzZi2IZZH5sm
432,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.006,SIDE TABLE JAMUR,59 Cm + 45 Cm + 38 Cm,54,1,https://drive.google.com/uc?export=view&id=18ZMsOomfpF_n-TOUz7QUd5qlmQQLXLu1
433,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.028,ROUND COFFEE TABLE,79 Cm + 44 Cm + 4 Cm,25,1,https://drive.google.com/uc?export=view&id=1b6wRtA2iceL_wFlY0691cxLSEOuIxHhP
434,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.007,SIDE TABLE JAMUR,55 Cm + 49 Cm + 48 Cm,63,1,https://drive.google.com/uc?export=view&id=1pW9h1V0RMX0WPWOlXq72Yp0NLO5rVwtl
435,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.029,ROUND COFFEE TABLE,74 Cm + 63 Cm + 4 Cm,30,1,
436,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.008,SIDE TABLE JAMUR,55 Cm + 51 Cm + 38 Cm,57,1,https://drive.google.com/uc?export=view&id=1tlNSWyIybfysn7AmqYaFNVl2VrVs_LRW
437,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.009,SIDE TABLE JAMUR,56 Cm + 50 Cm + 47 Cm,63,1,https://drive.google.com/uc?export=view&id=1N3FmV8Dp_y5lgtDvz4Hz71X3OfA8jq8F
438,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.030,ROUND COFFEE TABLE,68 Cm + 55 Cm + 4 Cm,20,1,https://drive.google.com/uc?export=view&id=16MreMWHKNSdDoCz0VDvNkIA-YPWSVz-G
439,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.010,SIDE TABLE JAMUR,56 Cm + 52 Cm + 39 Cm,62,1,https://drive.google.com/uc?export=view&id=1qAdasyq5af0Fao_HwHM8mTpnnv9aOvy9
440,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.011,SIDE TABLE JAMUR,56 Cm + 52 Cm + 47 Cm,67,0,https://drive.google.com/uc?export=view&id=19AjAC4MGAhEurZCQx0aDQ89S28JrE7M1
441,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.031,ROUND COFFEE TABLE,73 Cm + 45 Cm + 4 Cm,23,1,https://drive.google.com/uc?export=view&id=1zGDa61E9sijt-nr4r-qh4lcBVljWPYga
442,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.012,SIDE TABLE JAMUR,57 Cm + 50 Cm + 38 Cm,60,0,https://drive.google.com/uc?export=view&id=1YkpxetgEqnhAbGPXwuqh5_a1np1gZX5p
443,Living Room,,,Semi-Gloss Polish,FALSE,,SBTP.1083.22,ROUND COFFEE TABLE,93 Cm + 83 Cm + 6.5 Cm,90,1,https://drive.google.com/uc?export=view&id=1iwni1rhQWKMUPibbvhW_qL1HuVsbbNvL
444,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.013,SIDE TABLE JAMUR,52 Cm + 37 Cm + 47 Cm,56,1,https://drive.google.com/uc?export=view&id=1EnSXJUyyL_H7vdmDVziIH6uJCMFzef7b
445,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.014,SIDE TABLE JAMUR,51 Cm + 37 Cm + 38 Cm,48,1,https://drive.google.com/uc?export=view&id=1wDrAXGz0VRiGbZ8MHf1R_Er1rKw_1nQh
446,Living Room,,,Semi-Gloss Polish,FALSE,,SBTP.957.23,ROUND COFFEE TABLE,86 Cm + 83 Cm + 7 Cm,96,1,https://drive.google.com/uc?export=view&id=1DcFyKk-CYq3SIdFzP9wrvFJXAaKMPk5i
447,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.015,SIDE TABLE JAMUR,51 Cm + 36 Cm + 48 Cm,55,0,https://drive.google.com/uc?export=view&id=19FvoR2IfPz_TVddwQJwQ7Qlg45vODdMB
448,Furniture,,,Semi-Gloss Polish,FALSE,,989.22,ROUND COFFEE TABLE,85 Cm + 84 Cm + 7 Cm,94,0,https://drive.google.com/uc?export=view&id=1p0SGSEveuU9klXeESstNBoQHd1rrjAgk
449,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.016,SIDE TABLE JAMUR,50 Cm + 36 Cm + 38 Cm,44,1,https://drive.google.com/uc?export=view&id=1pDQv99dI3KZmQl6WCpcmD4pRwXyfUFHD
450,Living Room,,,Semi-Gloss Polish,FALSE,,SBTPN.017,ROUND COFFEE TABLE,87 Cm + 52 Cm + 5 Cm,55,1,https://drive.google.com/uc?export=view&id=1zl4qqQer1Z-1993Wckp60J7uAHzcnngo
451,Living Room,,,Semi-Gloss Polish,FALSE,,SBTP.1247.22,ROUND COFFEE TABLE,110 Cm + 64 Cm + 6 Cm,90,1,https://drive.google.com/uc?export=view&id=1OTunGNSAtiZwRk8LPOyPou0X35a2loND
452,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPK.247.23,PALM COFFEE TABLE,58 Cm + 45 Cm + 4 Cm,22,1,https://drive.google.com/uc?export=view&id=1jjaTl17IQU0Pd4o9cu-RD3F7bLWPve68
453,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPK.249.23,PALM COFFEE TABLE,58 Cm + 49 Cm + 4 Cm,23,1,https://drive.google.com/uc?export=view&id=1NF557kgRQKpH8mxQjP_RBHbjDE8_r13y
454,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPK.194.23,PALM COFFEE TABLE,62 Cm + 52 Cm + 4 Cm,26,1,https://drive.google.com/uc?export=view&id=1k7T29AT7dX0r_QjssO2NOvwc7NaHIxC4
455,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPK.244.23,PALM COFFEE TABLE,54 Cm + 46 Cm + 4 Cm,22,1,https://drive.google.com/uc?export=view&id=1MlXmLGwS7JRXu0PM8Kf8euuClh0LZT6L
456,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPK.185.23,PALM COFFEE TABLE,64 Cm + 50 Cm + 4 Cm,27,1,https://drive.google.com/uc?export=view&id=1hxBa1YNoMKjM3VhswXe7rABWfOeBJYOD
457,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPK.183.23,PALM COFFEE TABLE,60 Cm + 52 Cm + 4 Cm,25,1,https://drive.google.com/uc?export=view&id=1Iof5Yd7KZd94RBU9GcnHNBtQ0dqnJ_jX
458,Living Room,,,Semi-Gloss Polish,FALSE,,CFTP.1484.22,ROUND COFFEE TABLE,72 Cm + 67 Cm + 5 Cm,40,1,https://drive.google.com/uc?export=view&id=1y3rbHJNOCOESwl8cfu_egsXm1xi4ZcRI
459,Living Room,,,Semi-Gloss Polish,FALSE,,SBFPT.14.23,EAST COFFEE TABLE,79 Cm + 69 Cm + 6 Cm,60,1,https://drive.google.com/uc?export=view&id=1fK4CAyfu8NsvzTLGf960EaMA_C7qndnn
460,Furniture,,,Semi-Gloss Polish,FALSE,,SPTP.263.23,RECTA WST TABLE,100 Cm + 60 Cm + 5 Cm,65,1,https://drive.google.com/uc?export=view&id=10qSWJUwzGkZQYAgWxzXAJeGopHZrTRzr
461,Furniture,,,Semi-Gloss Polish,FALSE,,SPTP.225.23,RECTA WST TABLE,100 Cm + 54 Cm + 4 Cm,50,0,https://drive.google.com/uc?export=view&id=15V0fLuF4v5jxFEBJNHHbZyohGFPGA2NH
462,Living Room,,,Semi-Gloss Polish,FALSE,,CFTP.1136.22,ROUND COFFEE TABLE,73 Cm + 55 Cm + 5 Cm,35,1,https://drive.google.com/uc?export=view&id=1jDwRLf7ZKHtfqBhCSwPz7Ec823rTMKTK
463,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.017,SIDE TABLE JAMUR,53 Cm + 43 Cm + 42 Cm,54,1,https://drive.google.com/uc?export=view&id=1_zmWRw2rfmr1aw9LedigVik-r5yRrMo8
464,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.018,SIDE TABLE JAMUR,59 Cm + 43 Cm + 38 Cm,58,0,https://drive.google.com/uc?export=view&id=1leownXT_id4dT7CYm06EjjIvFwsF6xeD
465,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.019,SIDE TABLE JAMUR,60 Cm + 45 Cm + 40 Cm,58,1,https://drive.google.com/uc?export=view&id=12uToCJ5QEwdUiV9gT0Qdb3734R6dpXVQ
466,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.020,SIDE TABLE JAMUR,50 Cm + 40 Cm + 38 Cm,46,1,https://drive.google.com/uc?export=view&id=1_vjbY_kDRE-BudFXI0sOCaZeKlar6YMY
467,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.021,SIDE TABLE JAMUR,60 Cm + 44 Cm + 47 Cm,58,1,https://drive.google.com/uc?export=view&id=1--x5kkAGlknkcSb_Yvmwwx0oPOzq43DA
468,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.022,SIDE TABLE JAMUR,54 Cm + 44 Cm + 41 Cm,52,1,https://drive.google.com/uc?export=view&id=1FGPGqWHgW1m1WCV_kbYxLFTX_d2JWWqZ
469,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.023,SIDE TABLE JAMUR,57 Cm + 51 Cm + 47 Cm,64,0,https://drive.google.com/uc?export=view&id=107Q1DlGsIZKYM7c3Y3AOhF0ikwGKkruX
470,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.024,SIDE TABLE JAMUR,56 Cm + 52 Cm + 39 Cm,60,0,https://drive.google.com/uc?export=view&id=1PlezPLgv7p9xbxSOvVQ7DAW0EMvhP3j6
471,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.025,SIDE TABLE JAMUR,58 Cm + 44 Cm + 48 Cm,64,0,https://drive.google.com/uc?export=view&id=1v05ZfBtIdK7S9uNAElZ_SJZPuIf3NRBL
472,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.026,SIDE TABLE JAMUR,56 Cm + 40 Cm + 38 Cm,52,1,https://drive.google.com/uc?export=view&id=1D7Egu8odRv3vgN9s56v1CRCD4_iWSswT
473,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.032,SLICE SIDE TABLE,42 Cm + 33 Cm + 4 Cm,9,1,https://drive.google.com/uc?export=view&id=11QibxifwUBncGu-bCytJV6RWfB2vXZFy
474,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.027,SIDE TABLE JAMUR,58 Cm + 45 Cm + 48 Cm,62,1,https://drive.google.com/uc?export=view&id=1rKKMAZ2uPAd3gfKi4d2lM2bO0CKY4PpQ
475,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.033,SLICE SIDE TABLE,36 Cm + 28 Cm + 4 Cm,10,1,https://drive.google.com/uc?export=view&id=1SK1N4L773xmDe_X7aJQ7j33D20nv-Ezd
476,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.028,SIDE TABLE JAMUR,59 Cm + 46 Cm + 38 Cm,58,1,https://drive.google.com/uc?export=view&id=1vi1Yg_6sspBCulN8YFg1X1FCz2blKzsX
477,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.034,SLICE SIDE TABLE,36 Cm + 27 Cm + 4 Cm,9,1,https://drive.google.com/uc?export=view&id=1AxY-KjP5LT76IwBj3bQC2p1Oo7hyVb6O
478,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.035,SLICE SIDE TABLE,37 Cm + 27 Cm + 4 Cm,6,1,https://drive.google.com/uc?export=view&id=1IGpY2mfrt7xvmarQHPDjTZky0oqVv_1Y
479,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.029,SIDE TABLE JAMUR,53 Cm + 37 Cm + 47 Cm,56,1,https://drive.google.com/uc?export=view&id=1e86XuTyDFh4Sdo0CjKxRL0fEW-em1SGG
480,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.036,SLICE SIDE TABLE,36 Cm + 26 Cm + 4 Cm,5,1,https://drive.google.com/uc?export=view&id=1qTWe1d27qVKMg9z38HwbbFqumMCAPdBh
481,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.030,SIDE TABLE JAMUR,52 Cm + 37 Cm + 39 Cm,48,1,https://drive.google.com/uc?export=view&id=1KfKODaCVuq3S3COVbbB91gntSr4aFIRW
482,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.037,SLICE SIDE TABLE,37 Cm + 28 Cm + 4 Cm,9,1,https://drive.google.com/uc?export=view&id=1JIOi-Y44oLID37MaxfJscrhYkdEOvj3U
483,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.038,SLICE SIDE TABLE,43 Cm + 35 Cm + 4 Cm,12,1,https://drive.google.com/uc?export=view&id=1rfn9UkVRKr0FHZuwzSD6Ia7_2xqLV0Wz
484,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.039,SLICE SIDE TABLE,35 Cm + 30 Cm + 4 Cm,7,1,https://drive.google.com/uc?export=view&id=17N91K85GZZB8oFoosD5KFFpbf427nOhL
485,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.031,SIDE TABLE JAMUR,48 Cm + 40 Cm + 48 Cm,44,1,
486,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.040,SLICE SIDE TABLE,40 Cm + 31 Cm + 4 Cm,12,1,https://drive.google.com/uc?export=view&id=1aeSo2aMEm4sYiEBXspEdZTirXUDZDJAR
487,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.041,SLICE SIDE TABLE,34 Cm + 26 Cm + 4 Cm,7,1,
488,Furniture,,,Semi-Gloss Polish,FALSE,,STJM.032,SIDE TABLE JAMUR,49 Cm + 40 Cm + 38 Cm,38,1,https://drive.google.com/uc?export=view&id=1f93DbJ2HTvzORNwVijZOspudHynAn4aV
489,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.042,SLICE SIDE TABLE,41 Cm + 32 Cm + 4 Cm,12,1,https://drive.google.com/uc?export=view&id=1h0mJXxbwUJdnaEP5A7qS69sVlYFI0q16
490,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.043,SLICE SIDE TABLE,36 Cm + 31 Cm + 4 Cm,10,1,https://drive.google.com/uc?export=view&id=1j1E5Lvkg0NUhrN4asdCHNuK-8eWYtvYl
491,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.044,SLICE SIDE TABLE,35 Cm + 26 Cm + 4 Cm,10,1,https://drive.google.com/uc?export=view&id=1jOfnASIoz4J99scIsxiFQv6n-lQzVYKq
492,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.045,SLICE SIDE TABLE,35 Cm + 26 Cm + 4 Cm,12,1,https://drive.google.com/uc?export=view&id=1SMmu2S9URm1kSwUJAv7oBurC3UxDsaRg
493,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.046,SLICE SIDE TABLE,42 Cm + 41 Cm + 4 Cm,15,1,https://drive.google.com/uc?export=view&id=1NntbKt0nCtH4OjDSpoSBI65jFC4osxq1
494,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.047,SLICE SIDE TABLE,36 Cm + 29 Cm + 4 Cm,10,1,https://drive.google.com/uc?export=view&id=1Ja1f4VwS_DCtXsUwLI2ElQDrhYAxuES7
495,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.048,SLICE SIDE TABLE,42 Cm + 35 Cm + 4 Cm,14,1,https://drive.google.com/uc?export=view&id=1qhi12AeeHb98yUzBpUCu6AdgSKnh0iP0
496,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.049,SLICE SIDE TABLE,40 Cm + 31 Cm + 4 Cm,12,1,https://drive.google.com/uc?export=view&id=1Ke7DdBjZMGtPDWJ4JinGexYxuxs3_uMI
497,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.050,SLICE SIDE TABLE,41 Cm + 38 Cm + 4 Cm,15,1,https://drive.google.com/uc?export=view&id=1h2G_pWx9x4ytjEYjU23bxfvAxOe0I0nK
498,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.051,SLICE SIDE TABLE,43 Cm + 34 Cm + 4 Cm,15,1,https://drive.google.com/uc?export=view&id=1PistUIPgSTo5h8JD1s8HhpgJaDutdhjR
499,Furniture,,,Semi-Gloss Polish,FALSE,,713.23,ROUND SLICE COFFEE TABLE,55 Cm + 43 Cm + 3 Cm,12,0,https://drive.google.com/uc?export=view&id=1Wv-mMi4zBaSCvpKR9q5nmnXX253IlxJS
500,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.052,ROUND SLICE COFFEE TABLE,79 Cm + 45 Cm + 4 Cm,25,1,https://drive.google.com/uc?export=view&id=1qgjMiTVBXG6uUQXTLX70pKV2kTx8a7yK
501,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.053,ROUND SLICE COFFEE TABLE,60 Cm + 54 Cm + 5 Cm,27,1,https://drive.google.com/uc?export=view&id=1guT8AYbY_yy00gIYEEHzJepAzANTaujQ
502,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.054,ROUND SLICE COFFEE TABLE,57 Cm + 55 Cm + 5 Cm,23,1,https://drive.google.com/uc?export=view&id=1sJtuh38hQEYULaTAHrUI4HbbJkqnrAug
503,Furniture,,,Semi-Gloss Polish,FALSE,,CFTP.4293.21,SLICE SIDE TABLE,66 Cm + 50 Cm + 4 Cm,24,0,https://drive.google.com/uc?export=view&id=1jVo_BlDrW3oERTK3OyzrghZ73094OGR0
504,Furniture,,,Semi-Gloss Polish,FALSE,,749.23,ROUND SLICE COFFEE TABLE,53 Cm + 43 Cm + 3 Cm,11,0,https://drive.google.com/uc?export=view&id=1K9UX1hDyy6tGQbV23XwqC20HGOkPCCgd
505,Furniture,,,Semi-Gloss Polish,FALSE,,CFTP.3029.21,ROUND COFFEE TABLE,78 Cm + 59 Cm + 4 Cm,35,0,https://drive.google.com/uc?export=view&id=1deY-zk6bmh39Tu3Jizl90iCTp-qY-TNf
506,Living Room,,,Semi-Gloss Polish,FALSE,,CFTP.4365.21,ROUND SLICE COFFEE TABLE,60 Cm + 53 Cm + 4 Cm,25,1,https://drive.google.com/uc?export=view&id=1gBBycNjdwlWlSXP_PCoEfprhuLI7XUHZ
507,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.055,SLICE SIDE TABLE,52 Cm + 42 Cm + 4 Cm,18,0,https://drive.google.com/uc?export=view&id=1GSNsLsgjgUPxymqYBbi-vdSmBHgrtOi7
508,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.056,ROUND SLICE COFFEE TABLE,56 Cm + 45 Cm + 4 Cm,20,1,https://drive.google.com/uc?export=view&id=13Web_zkCpau7A8mUJOYlGrWXqRNOTyL6
509,Living Room,,,Semi-Gloss Polish,FALSE,,SBTP.1236.22,ROUND COFFEE TABLE,118 Cm + 37 Cm + 4 Cm,31,1,https://drive.google.com/uc?export=view&id=1Y7Fk87y1S_H6CjZF3NrgwCpQ2Ssut3bR
510,Furniture,,,Semi-Gloss Polish,FALSE,,SBTPN.018,ROUND COFFEE TABLE,108 Cm + 35 Cm + 4 Cm,32,0,https://drive.google.com/uc?export=view&id=1BQJrKrKdQMVzJIpYrgoEbpOHPel2ZY5s
511,Living Room,,,Semi-Gloss Polish,FALSE,,SBTPN.019,ROUND COFFEE TABLE,107 Cm + 36 Cm + 4 Cm,30,1,https://drive.google.com/uc?export=view&id=1HbdMLZIr7qCBM79wk1pC4aZasv5_ij2D
512,Living Room,,,Semi-Gloss Polish,FALSE,,SBTPN.020,ROUND COFFEE TABLE,117 Cm + 45 Cm + 4 Cm,35,1,https://drive.google.com/uc?export=view&id=1mYpBUswCuvKMdYpWlDBBC5zc0jDzuJ3w
513,Furniture,,,Semi-Gloss Polish,FALSE,,FC.2.21,FACE,20 Cm + 11 Cm + 52 Cm,24,1,https://drive.google.com/uc?export=view&id=1jOyX2jLX2TLpqJJ87OQBhYn6GNkvfCEw
514,Living Room,,,Semi-Gloss Polish,FALSE,,SBTP.1237.23,ROUND COFFEE TABLE,110 Cm + 36 Cm + 4 Cm,29,1,https://drive.google.com/uc?export=view&id=1PcDr1hdT7ljXoOwY32-R8RL1J_xG9Fzg
515,Furniture,,,Semi-Gloss Polish,FALSE,,FC.11.21,FACE,34 Cm + 23 Cm + 59 Cm,63,0,https://drive.google.com/uc?export=view&id=1dHTtt0qQzTElw6tLDS1krFNUScm6vTlD
516,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.057,ROUND SLICE COFFEE TABLE,55 Cm + 45 Cm + 4 Cm,15,1,https://drive.google.com/uc?export=view&id=1XVUNo2srPXcz9RhtP9qVqJmlV8jDsyTP
517,Furniture,,,Semi-Gloss Polish,FALSE,,CFTP.4301.21,ROUND COFFEE TABLE,76 Cm + 61 Cm + 4 Cm,34,0,https://drive.google.com/uc?export=view&id=1UzPa-2kbl-afESDpJ6uA0io3jYWNGTtq
518,Furniture,,,Semi-Gloss Polish,FALSE,,CFTP.4012.21,ROUND COFFEE TABLE,65 Cm + 51 Cm + 4 Cm,23,0,https://drive.google.com/uc?export=view&id=1LUSREQlnQub3kjxGSWWltXRsiyWkDkgE
519,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.058,ROUND SLICE COFFEE TABLE,58 Cm + 52 Cm + 5 Cm,25,1,https://drive.google.com/uc?export=view&id=1wF0os_E6VtqzplN9tvYgWiSq4EJfz4xz
520,Living Room,,,Semi-Gloss Polish,FALSE,,CFTP.398.22,ROUND SLICE COFFEE TABLE,65 Cm + 51 Cm + 4 Cm,27,1,https://drive.google.com/uc?export=view&id=1-ch6WDLPWSSEuGv3LD3wqym2MathSEDg
521,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.059,ROUND SLICE COFFEE TABLE,69 Cm + 63 Cm + 4 Cm,30,1,https://drive.google.com/uc?export=view&id=16yfLTKniBp9ejb5QZksIx3zgJPCTmiTw
522,Living Room,,,Semi-Gloss Polish,FALSE,,CFTP.1531.21,ROUND SLICE COFFEE TABLE,65 Cm + 57 Cm + 4 Cm,27,1,https://drive.google.com/uc?export=view&id=1-yAHjxCqDe0IOp-1wliLnvwfgrxst1oN
523,Furniture,,,Semi-Gloss Polish,FALSE,,SLDC.001,BIG SLAB DECO,90 Cm + 75 Cm + 178 Cm,444,0,https://drive.google.com/uc?export=view&id=1Lj_XUzlZgWHh_u7y87d8EDTx33KJAF8W
524,Furniture,,,Semi-Gloss Polish,FALSE,,SLDC.002,BIG SLAB DECO,91 Cm + 72 Cm + 173 Cm,352,0,https://drive.google.com/uc?export=view&id=1EjLhtCJk5HpqGzGtThWrO2vd5NwUtcfP
525,Living Room,,,Semi-Gloss Polish,FALSE,,CFTPN.060,ROUND SLICE COFFEE TABLE,81 Cm + 54 Cm + 5 Cm,35,1,https://drive.google.com/uc?export=view&id=1CvdewRzVOg2kzvjILvcL9cS2fq-Vh5hy
526,Furniture,,,Semi-Gloss Polish,FALSE,,CFTPN.061,SLICE COFFEE TABLE,80 Cm + 64 Cm + 4 Cm,35,0,https://drive.google.com/uc?export=view&id=1AQjjT5A1L08sxzo8douxOd67WxvBKRcl
527,Furniture,,,Semi-Gloss Polish,FALSE,,SLDC.003,BIG SLAB DECO,91 Cm + 63 Cm + 174 Cm,433,0,https://drive.google.com/uc?export=view&id=13NCQh8GapKKzrtXxKLkOUZvv2e482R2s
